feedback_id,customer_id,feedback_date,csat_score,feedback_text
FB-0002884,CUST-100970,2026-04-07,2.8,We are considering cancelling at renewal.
FB-0002885,CUST-100970,2026-02-07,3.2,We're evaluating alternatives and may move away from the platform.
FB-0002886,CUST-100970,2026-06-14,4.6,We are considering cancelling at renewal.
FB-0002887,CUST-100971,2026-02-23,8.2,Everything worked well and the issue was resolved quickly.
FB-0002888,CUST-100971,2026-03-09,9.5,Everything worked well and the issue was resolved quickly.
FB-0002889,CUST-100971,2026-04-18,7.4,Everything worked well and the issue was resolved quickly.
FB-0002890,CUST-100971,2026-03-17,9.3,Everything worked well and the issue was resolved quickly.
FB-0002891,CUST-100972,2026-07-17,6.8,There appears to be an unexpected charge on my account.
FB-0002892,CUST-100972,2026-04-08,5.7,I don't understand the latest invoice.
FB-0002893,CUST-100973,2026-07-14,5.6,Several important features are not working as expected.
FB-0002894,CUST-100973,2026-04-01,5.8,The recent product changes made our workflow harder.
FB-0002895,CUST-100974,2026-05-04,4.5,We're evaluating alternatives and may move away from the platform.
FB-0002896,CUST-100974,2026-02-07,3.2,We're evaluating alternatives and may move away from the platform.
FB-0002897,CUST-100974,2026-03-03,5.2,We are considering cancelling at renewal.
FB-0002898,CUST-100975,2026-07-18,1.4,The service problems and billing issues make it difficult to justify continuing.
FB-0002899,CUST-100975,2026-02-27,3.9,We've had too many problems and are seriously considering alternatives.
FB-0002900,CUST-100975,2026-02-11,2.9,The service problems and billing issues make it difficult to justify continuing.
FB-0002901,CUST-100975,2026-02-22,4.4,The service problems and billing issues make it difficult to justify continuing.
FB-0002902,CUST-100976,2026-04-09,6.9,I'm not sure we're getting enough value from the subscription.
FB-0002903,CUST-100976,2026-06-20,5.1,I'm not sure we're getting enough value from the subscription.
FB-0002904,CUST-100976,2026-06-08,7.1,We aren't using the platform as much as before.
FB-0002905,CUST-100976,2026-03-06,6.0,I'm not sure we're getting enough value from the subscription.
FB-0002906,CUST-100977,2026-06-08,3.0,The service problems and billing issues make it difficult to justify continuing.
FB-0002907,CUST-100977,2026-07-01,2.4,The service problems and billing issues make it difficult to justify continuing.
FB-0002908,CUST-100977,2026-06-01,1.7,We've had too many problems and are seriously considering alternatives.
FB-0002909,CUST-100977,2026-07-13,3.6,We've had too many problems and are seriously considering alternatives.
FB-0002910,CUST-100978,2026-07-08,8.2,The platform has been reliable and support was helpful.
FB-0002911,CUST-100978,2026-07-09,9.6,The platform has been reliable and support was helpful.
FB-0002912,CUST-100979,2026-06-18,6.9,The platform has been reliable and support was helpful.
FB-0002913,CUST-100979,2026-03-25,10.0,The platform has been reliable and support was helpful.
FB-0002914,CUST-100979,2026-02-13,8.7,The platform has been reliable and support was helpful.
FB-0002915,CUST-100979,2026-07-11,9.6,Everything worked well and the issue was resolved quickly.
FB-0002916,CUST-100980,2026-02-15,5.8,The recent product changes made our workflow harder.
FB-0002917,CUST-100980,2026-07-19,3.6,Several important features are not working as expected.
FB-0002918,CUST-100981,2026-05-12,5.8,The problem is still unresolved and this is becoming frustrating.
FB-0002919,CUST-100981,2026-05-25,5.3,The problem is still unresolved and this is becoming frustrating.
FB-0002920,CUST-100982,2026-03-13,7.8,"The issue was annoying, but the team resolved it quickly."
FB-0002921,CUST-100982,2026-04-10,9.2,"The issue was annoying, but the team resolved it quickly."
FB-0002922,CUST-100983,2026-03-24,4.8,I've contacted support multiple times for the same issue.
FB-0002923,CUST-100983,2026-04-05,6.3,The problem is still unresolved and this is becoming frustrating.
FB-0002924,CUST-100983,2026-04-26,5.2,The problem is still unresolved and this is becoming frustrating.
FB-0002925,CUST-100984,2026-02-13,3.3,Several important features are not working as expected.
FB-0002926,CUST-100984,2026-02-05,5.5,The recent product changes made our workflow harder.
FB-0002927,CUST-100984,2026-04-08,4.2,The recent product changes made our workflow harder.
FB-0002928,CUST-100985,2026-07-18,7.0,We aren't using the platform as much as before.
FB-0002929,CUST-100985,2026-06-18,7.3,We aren't using the platform as much as before.
FB-0002930,CUST-100986,2026-05-11,9.7,The platform has been reliable and support was helpful.
FB-0002931,CUST-100986,2026-07-19,8.4,The platform has been reliable and support was helpful.
FB-0002932,CUST-100986,2026-05-27,8.3,The platform has been reliable and support was helpful.
FB-0002933,CUST-100986,2026-03-29,9.0,Everything worked well and the issue was resolved quickly.
FB-0002934,CUST-100987,2026-03-20,10.0,The platform has been reliable and support was helpful.
FB-0002935,CUST-100987,2026-02-20,8.7,The platform has been reliable and support was helpful.
FB-0002936,CUST-100987,2026-02-16,9.1,The platform has been reliable and support was helpful.
FB-0002937,CUST-100987,2026-02-10,8.8,Everything worked well and the issue was resolved quickly.
FB-0002938,CUST-100988,2026-03-01,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0002939,CUST-100988,2026-04-04,4.1,I've contacted support multiple times for the same issue.
FB-0002940,CUST-100988,2026-03-28,5.4,I've contacted support multiple times for the same issue.
FB-0002941,CUST-100988,2026-04-02,5.2,The problem is still unresolved and this is becoming frustrating.
FB-0002942,CUST-100989,2026-04-18,9.5,Everything worked well and the issue was resolved quickly.
FB-0002943,CUST-100989,2026-07-01,9.7,The platform has been reliable and support was helpful.
FB-0002944,CUST-100989,2026-03-13,9.6,The platform has been reliable and support was helpful.
FB-0002945,CUST-100990,2026-04-22,8.1,The platform has been reliable and support was helpful.
FB-0002946,CUST-100990,2026-02-14,9.6,The platform has been reliable and support was helpful.
FB-0002947,CUST-100990,2026-02-22,8.3,The platform has been reliable and support was helpful.
FB-0002948,CUST-100990,2026-02-21,7.8,Everything worked well and the issue was resolved quickly.
FB-0002949,CUST-100991,2026-07-03,6.0,I don't understand the latest invoice.
FB-0002950,CUST-100991,2026-03-31,7.0,I don't understand the latest invoice.
FB-0002951,CUST-100991,2026-06-01,7.1,I don't understand the latest invoice.
FB-0002952,CUST-100992,2026-07-03,7.2,The platform has been reliable and support was helpful.
FB-0002953,CUST-100992,2026-04-22,7.7,Everything worked well and the issue was resolved quickly.
FB-0002954,CUST-100992,2026-07-17,7.8,Everything worked well and the issue was resolved quickly.
FB-0002955,CUST-100992,2026-04-15,8.7,The platform has been reliable and support was helpful.
FB-0002956,CUST-100993,2026-07-04,8.6,The platform has been reliable and support was helpful.
FB-0002957,CUST-100993,2026-06-16,9.8,Everything worked well and the issue was resolved quickly.
FB-0002958,CUST-100993,2026-04-29,9.1,Everything worked well and the issue was resolved quickly.
FB-0002959,CUST-100993,2026-05-28,7.1,Everything worked well and the issue was resolved quickly.
FB-0002960,CUST-100994,2026-04-17,8.9,The platform has been reliable and support was helpful.
FB-0002961,CUST-100994,2026-05-15,9.5,Everything worked well and the issue was resolved quickly.
FB-0002962,CUST-100994,2026-05-26,9.5,Everything worked well and the issue was resolved quickly.
FB-0002963,CUST-100995,2026-03-16,8.3,The platform has been reliable and support was helpful.
FB-0002964,CUST-100995,2026-05-11,9.6,Everything worked well and the issue was resolved quickly.
FB-0002965,CUST-100996,2026-03-24,2.3,The recent product changes made our workflow harder.
FB-0002966,CUST-100996,2026-07-16,4.9,The recent product changes made our workflow harder.
FB-0002967,CUST-100996,2026-05-31,6.2,The recent product changes made our workflow harder.
FB-0002968,CUST-100996,2026-06-03,3.6,The recent product changes made our workflow harder.
FB-0002969,CUST-100997,2026-04-15,7.1,I'm not sure we're getting enough value from the subscription.
FB-0002970,CUST-100997,2026-05-18,6.1,I'm not sure we're getting enough value from the subscription.
FB-0002971,CUST-100998,2026-06-08,7.4,The platform has been reliable and support was helpful.
FB-0002972,CUST-100998,2026-07-27,9.2,The platform has been reliable and support was helpful.
FB-0002973,CUST-100999,2026-03-14,8.7,Everything worked well and the issue was resolved quickly.
FB-0002974,CUST-100999,2026-04-06,8.3,Everything worked well and the issue was resolved quickly.
FB-0002975,CUST-101000,2026-03-11,8.4,Everything worked well and the issue was resolved quickly.
FB-0002976,CUST-101000,2026-03-26,8.3,Everything worked well and the issue was resolved quickly.
FB-0002977,CUST-101000,2026-05-29,8.5,Everything worked well and the issue was resolved quickly.
FB-0002978,CUST-101000,2026-07-21,9.7,Everything worked well and the issue was resolved quickly.
FB-0002979,CUST-101001,2026-03-29,3.2,Several important features are not working as expected.
FB-0002980,CUST-101001,2026-02-07,6.4,Several important features are not working as expected.
FB-0002981,CUST-101002,2026-04-18,7.8,We aren't using the platform as much as before.
FB-0002982,CUST-101002,2026-06-26,6.6,I'm not sure we're getting enough value from the subscription.
FB-0002983,CUST-101002,2026-06-11,7.5,I'm not sure we're getting enough value from the subscription.
FB-0002984,CUST-101003,2026-05-22,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0002985,CUST-101003,2026-06-04,7.0,I've contacted support multiple times for the same issue.
FB-0002986,CUST-101004,2026-05-18,9.5,Everything worked well and the issue was resolved quickly.
FB-0002987,CUST-101004,2026-06-16,9.4,Everything worked well and the issue was resolved quickly.
FB-0002988,CUST-101005,2026-06-04,4.8,There appears to be an unexpected charge on my account.
FB-0002989,CUST-101005,2026-07-17,5.6,There appears to be an unexpected charge on my account.
FB-0002990,CUST-101005,2026-02-10,4.9,I don't understand the latest invoice.
FB-0002991,CUST-101006,2026-06-26,4.9,We're evaluating alternatives and may move away from the platform.
FB-0002992,CUST-101006,2026-06-22,6.1,We're evaluating alternatives and may move away from the platform.
FB-0002993,CUST-101006,2026-03-27,3.8,We're evaluating alternatives and may move away from the platform.
FB-0002994,CUST-101007,2026-06-25,7.2,Everything worked well and the issue was resolved quickly.
FB-0002995,CUST-101007,2026-03-03,9.0,Everything worked well and the issue was resolved quickly.
FB-0002996,CUST-101008,2026-02-04,9.8,The platform has been reliable and support was helpful.
FB-0002997,CUST-101008,2026-02-25,10.0,The platform has been reliable and support was helpful.
FB-0002998,CUST-101009,2026-04-01,9.5,The platform has been reliable and support was helpful.
FB-0002999,CUST-101009,2026-06-01,9.5,Everything worked well and the issue was resolved quickly.
FB-0003000,CUST-101009,2026-03-24,7.6,Everything worked well and the issue was resolved quickly.
FB-0003001,CUST-101010,2026-06-26,5.5,We aren't using the platform as much as before.
FB-0003002,CUST-101010,2026-05-14,7.7,I'm not sure we're getting enough value from the subscription.
FB-0003003,CUST-101010,2026-05-07,6.5,We aren't using the platform as much as before.
FB-0003004,CUST-101011,2026-02-21,6.9,I'm not sure we're getting enough value from the subscription.
FB-0003005,CUST-101011,2026-07-05,7.0,We aren't using the platform as much as before.
FB-0003006,CUST-101011,2026-07-10,6.2,I'm not sure we're getting enough value from the subscription.
FB-0003007,CUST-101012,2026-05-31,4.6,I've contacted support multiple times for the same issue.
FB-0003008,CUST-101012,2026-06-05,6.1,The problem is still unresolved and this is becoming frustrating.
FB-0003009,CUST-101012,2026-03-08,5.6,I've contacted support multiple times for the same issue.
FB-0003010,CUST-101012,2026-06-03,3.9,I've contacted support multiple times for the same issue.
FB-0003011,CUST-101013,2026-05-25,8.7,The platform has been reliable and support was helpful.
FB-0003012,CUST-101013,2026-06-22,9.0,The platform has been reliable and support was helpful.
FB-0003013,CUST-101014,2026-03-06,4.5,I don't understand the latest invoice.
FB-0003014,CUST-101014,2026-06-08,6.7,There appears to be an unexpected charge on my account.
FB-0003015,CUST-101014,2026-02-22,6.4,I don't understand the latest invoice.
FB-0003016,CUST-101014,2026-03-27,5.6,There appears to be an unexpected charge on my account.
FB-0003017,CUST-101015,2026-06-24,7.9,Everything worked well and the issue was resolved quickly.
FB-0003018,CUST-101015,2026-02-12,6.2,Everything worked well and the issue was resolved quickly.
FB-0003019,CUST-101015,2026-03-25,7.6,Everything worked well and the issue was resolved quickly.
FB-0003020,CUST-101016,2026-04-09,8.1,The platform has been reliable and support was helpful.
FB-0003021,CUST-101016,2026-07-04,9.0,The platform has been reliable and support was helpful.
